Apoly_gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_symbol	function_protein
Apoly000006	144.478147798117	0.781756318655923	0.254123264310895	3.07628788248022	0.00209595373344183	0.019403557163066	g18996	CAPR2_DANRE	Caprin-2
Apoly000042	71.6502404088356	-0.715421565627243	0.193832720991955	-3.69092257471295	0.00022344214928558	0.00540636441750467	g19152	GBRG1_MOUSE	Gamma-aminobutyric acid receptor subunit gamma-1
Apoly000051	57.886093875313	-0.746818668598788	0.2139950171132	-3.48988812297313	0.000483222798125446	0.00823709063548567	g19166	AT10D_HUMAN	Probable phospholipid-transporting ATPase VD
Apoly000062	41.0044745170574	-0.873123592185423	0.217873001569952	-4.00748870164665	6.1367796338708e-05	0.00248084998902592	g19178	BACH2_MOUSE	Transcription regulator protein BACH2
Apoly000081	156.068209015595	-0.800797201069268	0.255958757449934	-3.12861809866344	0.00175630416063196	0.0173659324831083	g19249	DICER_DANRE	Endoribonuclease Dicer
Apoly000106	73.0431301757777	-0.984409108234429	0.227685631824208	-4.32354514576692	1.53541700068451e-05	0.00113835237028108	g19299	LRFN2_MACFA	Leucine-rich repeat and fibronectin type-III domain-containing protein 2
Apoly000124	195.860542394517	-0.839549692711914	0.28815477921329	-2.91353728369185	0.00357359160964359	0.026792081191673	g19328	SOBPA_DANRE	Sine oculis-binding protein homolog A
Apoly000147	650.16020261865	-0.536109904745478	0.188389868377861	-2.84574701050367	0.00443073807194147	0.0306516587674064	g19362	RGPA1_HUMAN	Ral GTPase-activating protein subunit alpha-1
Apoly000151	3779.44007826043	0.613724437311139	0.196263269790498	3.12704683849536	0.00176571794282628	0.017441458231628	g19366	PININ_PONAB	Pinin
Apoly000154	329.909577218101	-0.723099972173949	0.193993181086401	-3.72745046049786	0.000193426565196258	0.00492260586322654	g19369	DAAM2_HUMAN	Disheveled-associated activator of morphogenesis 2
Apoly000168	566.213473308302	-0.563710757820337	0.14641192247797	-3.85016976950873	0.000118035979706525	0.00371853276523398	g19388	MYT1L_MOUSE	Myelin transcription factor 1-like protein {ECO:0000303|PubMed:9373037}
Apoly000181	31.8808330511123	-1.36543291167462	0.249272807649291	-5.47766491078999	4.30975287396646e-08	4.05312334289383e-05	g19408	DAPLE_HUMAN	Protein Daple
Apoly000182	17.179827458501	-0.77528193606983	0.233088291775418	-3.32612989766478	0.000880608793997942	0.0116900817403227	g19409	DAPLE_MOUSE	Protein Daple
Apoly000190	54.8701055530107	-0.743731415754113	0.282069924237034	-2.63669165638917	0.00837188922073401	0.0450637006903455	g19418	NR3AA_DANRE	Neurexin-3a
